Date,Treatment_Temp,Unit,FFKE#,InitialC0 __PostC1_POCIS,FF#_Running,FF#_Running,Acetaminophen,Amoxicillin,Ampicillin,Atenolol,Atrazine,Benzophenone_1,Benzophenone_3,Beta-Cyfluthrin,Buspirone,Caffeine,Carbamazepine_A,Carbaryl,Chlorpyrifos,Chlortetracycline,Citalopram,Clarithromycin,Clothianidin,Cyhalothrin,DEET,Erythromycin,Esfenvalerate,Ibuprofen,Imidacloprid,Ketoprofen,Malathion,Metformin,Metoprolol,Naproxen,Ofloxacin,Oxytetracycline,Permethrin,Simazine,Sucralose,Sulfadiazine,Sulfadimethoxine,Sulfamethazine,Sulfamethoxazole,Tetracycline,Theobromine,Thiacloprid,Thiamethoxam,Trimethoprim,Venlafaxine,,
 ,4,3,3,C1,479,FF-479,0.0014,NA,NA,NA,0.0023,0.0001,NA,NA,0,0.0012,0.0002,0.0003,0,0.0005,0.0007,NA,0,0.0001,0.0001,0,0.0002,NA,0.0178,0.0001,0.001,0.0002,0.0005,0.0014,0.0007,0.0024,0.0033,0.0002,0.0015,0.0017,0.0014,NA,0.0009,0.0006,0.0009,0.0002,0.0029,0.0008,0.0001,, 
 ,4,4,4,C1,480,FF-480,0.0003,NA,NA,0.0006,0.0007,0.0001,NA,NA,0,0.0008,0.0001,0.0003,0.0003,0.0003,0.0004,NA,0,0.0001,0.0001,0.0003,0.0001,NA,0.0228,0,0.0005,0.0002,0.0003,0.0004,0.0003,0.0007,0.0018,0.0001,0,0.0013,0.0007,NA,0,0.0002,0.0004,0.0002,0.001,0.0003,0,, 
6/28/2023,30,1,9,C0,481,FF-481,0.0011,NA,NA,0,0.0019,0.0001,NA,0.122,0,0,0.0001,0.0002,0.0001,0.0003,0.0005,NA,0,0.0001,0.0001,0.0001,NA,NA,0.0048,0.0001,0.0007,0.0001,0.0003,0.0014,0.0005,0.0028,0.0025,0.0001,0.0011,0.0016,0.0009,NA,0.0006,0.0005,0.0005,0.0001,0.0002,0.0006,0,, 
 ,30,2,10,C0,482,FF-482,0.0025,NA,NA,0.0025,0.0029,0.0001,NA,0.0464,0,0,0.0002,0.0003,0.0003,0.0006,0.0009,NA,0.0001,0.0001,0.0001,0.0003,0,NA,0.0115,0.0001,0.0014,0.0002,0.0006,0.0022,0.0009,0.0026,0.0062,0.0003,0.0022,0.0031,0.002,NA,0.0012,0.0011,0.0013,0.0003,0.004,0.001,0,, 
 ,30,3,11,C0,483,FF-483,0.0007,NA,0.0003,0.0008,0.001,0.0001,NA,0.1064,0,0.0009,0.0004,0.0001,0.0002,0.0002,0.0004,0,0.0003,0.0001,0,0.0002,0.0001,NA,0.0075,0.0002,0.0005,0.0001,0.0002,0.0006,0.0004,0.0029,0.0026,0.0001,0,0.0012,0.0007,NA,0.0005,0.0004,0.0003,0.0002,0.0012,0.0004,0,, 
 ,30,4,12,C0,484,FF-484,0.0006,NA,0.0001,NA,0.0002,0,NA,0.065,0.0002,0.0009,0,0.0002,0,0.0002,0.0005,NA,0.0003,0.0001,0,0,0.0001,NA,0.0024,0.0002,0.0005,0.0001,0.0002,0.0005,0.0004,0.0021,0.0024,0.0001,0.0008,0.0011,0,NA,0.0006,0.0003,0.0004,0.0001,0.0013,0.0003,0.0001,, 
 ,45,1,13,C0,485,FF-485,0.0007,NA,0.0003,0.0009,0.0011,0.0001,NA,0.1696,0,0.0008,0.0004,0.0002,0.0001,0.0003,0.0005,NA,0.0003,0.0001,0,0.0001,0.0002,0,0.0038,0.0002,0.0006,0.0001,0.0003,0.0006,0.0005,0.0034,0.003,0.0001,0.0009,0.0012,0.0006,NA,0.0006,0.0005,0.0004,0.0002,0.0012,0.0005,0.0001,, 
 ,45,2,14,C0,486,FF-486,0.0011,NA,0.0003,NA,0.0013,0,NA,0.0114,0,0.0008,0.0004,0.0003,0.0001,0.0003,0.0005,NA,0,0.0001,0,0.0001,NA,NA,0.0114,0.0003,0.0006,0.0001,0.0003,0.001,0.0005,0.0022,0.003,0.0001,0.001,0.0014,0.0007,NA,0,0,0.0005,0.0001,0.002,0.0005,0,, 
 ,45,3,15,C0,487,FF-487,0.0004,NA,NA,0.0005,0.0009,0.0001,NA,0.1385,0.0002,0.0011,0.0004,0.0002,0.0001,0.0003,0.0004,NA,0.0002,0.0001,0,0.0001,0,NA,0.0085,0.0001,0.0003,0,0.0003,0.0004,0.0004,0.0018,0.0017,0.0001,0.0001,0.0015,0.0008,NA,0.0003,0,0.0002,0.0001,0.001,0.0003,0.0001,, 
 ,45,4,16,C0,488,FF-488,0.0007,NA,0,NA,0.0012,0,NA,0.1892,0,0,0.0005,0.0003,0,0.0004,0,NA,0.0005,0.0001,0,0,0.0001,NA,0.0103,0.0002,0.0003,0,0.0004,0.0007,0.0004,0.0003,0.0019,0.0001,0.0007,0.0012,0.0008,NA,0.0004,0.0003,0.0003,0.0001,0.0012,0.0004,0.0002,, 
 ,30,1,9,C1,489,FF-489,0.0007,NA,NA,NA,0.0011,0.0001,NA,0.0818,0.0001,0,0.0005,0.0004,0,0.0005,0.0005,NA,0.0005,0.0001,0,0,NA,NA,0.0216,0.0002,0.0005,0,0.0005,0.0007,0.0005,0.0023,0.0024,0.0001,0.0009,0.001,0.0011,NA,0.0005,0.0003,0.0004,0.0001,0.0013,0.0004,0.0002,, 
 ,30,2,10,C1,490,FF-490,0.0007,NA,0,NA,0.0012,0.0001,NA,0.0185,0,0.001,0.0004,0,0,0.0003,0.0005,NA,0,0.0001,0,0,NA,NA,0.004,0.0002,0.0006,0,0.0003,0.0007,0.0005,0.0014,0.0022,0.0001,0.0008,0.0012,0.0008,NA,0.0006,0.0004,0.0004,0.0001,0.0014,0.0004,0,, 
 ,30,3,11,C1,491,FF-491,0.0014,NA,NA,NA,0.0001,0.0001,NA,NA,0,0.0014,0.0005,0.0004,0.0001,0.0004,0.0006,NA,0.0007,0.0001,0,0.0001,0,0,0.0387,0.0003,0.0006,0,0.0004,0.0012,0.0006,0.0001,0.0034,0.0001,0.0016,0.0007,0.0014,NA,0.0011,0.0008,0.0008,0.0001,0,0.0006,0,, 
 ,30,4,12,C1,492,FF-492,0.0006,NA,NA,0.0008,0.0013,0.0001,NA,NA,0.0001,0.0009,0.0004,0.0003,0,0.0002,0.0004,NA,0.0004,0.0001,0,0,0.0001,NA,0.0387,0.0002,0.0005,0,0.0002,0.0005,0.0003,0.001,0.0018,0,0.0008,0.0008,0.0008,NA,0.0005,0.0004,0.0004,0.0001,0.0012,0.0003,0.0002,, 
 ,45,1,13,C1,493,FF-493,0.0004,NA,NA,0.0005,0.0008,0.0001,NA,0.1157,0.0002,0.0009,0.0004,0.0002,0.0001,0.0002,0.0003,NA,0.0003,0.0001,0,0.0001,0,NA,0.0049,0.0001,0.0003,0,0.0002,0.0004,0.0003,0.0027,0.0013,0,0,0.0011,0.0007,NA,0.0003,0.0002,0.0003,0,0.0007,0.0002,0.0002,, 
 ,45,2,14,C1,494,FF-494,0.0005,NA,NA,0.0006,0.001,0,NA,0.0917,0.0001,0.0011,0.0004,0.0002,0,0.0001,0.0004,NA,0,0.0001,0,0,0,NA,0.0094,0.0002,0.0004,0,0.0001,0.0006,0.0004,0.0014,0.0016,0,0.0006,0.0008,0.001,NA,0,0.0003,0.0003,0,0,0.0002,0,, 
 ,45,3,15,C1,495,FF-495,0.0022,NA,0.0002,0.0019,0.0027,0.0001,NA,0.1007,0.0002,0.0008,0,0.0002,0,0.0002,0.0007,NA,0,0.0002,0,0,NA,NA,0.0154,0.0003,0.0009,0,0.0002,0.0022,0.0008,0.0025,0.0028,0.0001,0.0016,0.0028,0,NA,0.001,0.0009,0.0007,0.0001,0.0018,0.0011,0.0001,, 
 ,45,4,16,C1,496,FF-496,0.0024,NA,NA,NA,0.0028,0.0001,0.0083,0.0605,0.0001,0.0075,0.0003,0.0001,0.0013,0.0002,0.0007,NA,0.0004,0.0001,0,0.0013,0,NA,0.0044,0.0003,0.0011,0,0.0002,0.0028,0.0007,0.0023,0.0094,0.0003,0.0023,0.0018,0.0153,NA,0.0014,0.0011,0.001,0.0001,0,0.0011,0,, 
 ,15,1,5,C0,497,FF-497,0.0012,NA,NA,0,0.0015,0.0001,NA,0.101,0,0.0148,0.0005,0.0002,0.0003,0.0004,0.0007,0,0.0003,0.0001,0,0.0003,0.0001,NA,0.0055,0.0003,0.001,0.0001,0.0004,0.0014,0.0007,0.0028,0.0085,0.0007,0.0014,0.0026,0.0191,NA,0.0011,0.0007,0.0009,0.0004,0,0.0007,0,, 
 ,15,2,6,C0,498,FF-498,0.0006,NA,NA,0.0007,0.0009,0.0001,NA,0.0297,0,0.0031,0.0002,0.0002,0.0001,0.0003,0.0004,NA,0.0002,0.0001,NA,0.0001,0,0,0.0165,0.0001,0.0004,0,0.0003,0.0007,0.0004,0.0011,0.003,0.0003,0.0008,0.0011,0.0037,NA,0.0005,0.0004,0.0003,0.0002,0.0011,0.0004,0,, 
 ,15,3,7,C0,499,FF-499,0.0005,NA,NA,NA,0.0002,0,NA,0.1345,0,0.0011,0.0002,0.0002,0,0.0003,0.0003,NA,0.0002,0.0001,0,0,0.0001,NA,0.0031,0.0001,0.0005,0,0.0003,0.0007,0.0004,0.0008,0.0018,0.0001,0.0008,0.0015,0.0012,NA,0,0.0002,0.0004,0.0001,0.0001,0.0004,0,, 
 ,15,4,8,C0,500,FF-500,NA,NA,NA,0.0004,0.0001,0,NA,0.0424,0,0.0008,0.0002,0.0002,0,0.0002,0.0003,NA,0.0001,0.0001,NA,0,NA,NA,0.0099,0.0001,0.0002,0,0.0002,0.0003,0.0002,0.0012,0.0013,0.0001,0,0.001,0,NA,0,0.0002,0.0001,0.0001,0.0005,0.0002,0,, 
 ,15,1,5,C1,501,FF-501,0.0005,NA,NA,0,0.001,0,NA,0.0882,0.0001,0.0008,0.0002,0.0001,0,0.0004,0.0003,NA,0.0001,0.0001,0,0,0,NA,0.0122,0.0001,0.0004,0,0.0004,0.0007,0.0003,0.0018,0.0016,0,0.0006,0.001,0,NA,0.0003,0,0,0.0001,0.0015,0.0003,0,, 
 ,15,2,6,C1,502,FF-502,0.0012,NA,NA,NA,0.0001,0,NA,0.0732,0.0001,0.0009,0.0002,0.0001,0.0002,0.0004,0.0004,NA,0.0002,0.0001,0,0.0002,0,NA,0.0057,0.0001,0.0006,NA,0.0004,0.0013,0,0.0018,0.0024,0.0001,0.0011,0.0009,0.0011,NA,0.0006,0.0005,0.0004,0,0.0021,0.0006,0,, 
 ,15,3,7,C1,503,FF-503,0.0004,NA,0.0003,0,0.0011,0,NA,NA,0,0,0.0001,0.0003,0,0.0002,0.0003,NA,0,0.0001,0,0,NA,NA,0.007,0,0,NA,0.0002,0.0004,0.0003,0.002,0.0012,0,0.0004,0.0008,0.0005,NA,0.0002,0.0002,0.0002,0,0,0.0002,0,, 
 ,15,4,8,C1,504,FF-504,0.001,NA,0.0023,NA,0.0016,0.0001,NA,NA,0,0.001,0.0003,0.0007,0.0001,0.0002,0.0007,NA,0.0005,0.0001,0,0.0001,NA,NA,0.0104,0.0002,0.0006,0.0001,0.0002,0.0006,0.0003,0.0025,0.0006,0.0003,0.0008,0.0008,0.0009,NA,0.0004,0.0005,0.0004,0.0004,0.0025,0.0011,0.0002,, 
 ,4,1,1,C0,505,FF-505,0.0007,NA,0.0019,0.0019,0.0001,0.0026,NA,NA,0,0.0036,0.0015,0.0001,0.0013,0.0068,0.0012,NA,0.0007,0.0039,0.004,0.0013,0.0004,0,0.0148,0.0004,0.0013,0.0048,0.0068,0.0008,0.0011,0.001,0.0031,0.001,0.0008,0.0035,0.002,0.0094,0.0031,0.0007,0.0005,0.0014,0.0001,0.001,0.001,, 
 ,4,2,2,C0,506,FF-506,0.0022,NA,0.0004,NA,0.0026,0.0001,NA,0.1479,0,0.0006,0,0.0004,0.0002,0.0002,0.0005,NA,0.0001,0.0001,0.0002,0.0002,0.0001,NA,0.0151,0.0001,0.0007,0.0001,0.0002,0.0023,0.0005,0.0023,0.0037,0.0003,0.0017,0.0018,0.0008,NA,0.001,0.0009,0.0013,0.0002,0,0.0008,0,, 
 ,4,3,3,C0,507,FF-507,0.0004,NA,NA,NA,0.0012,0.0001,0.0082,0.1408,0.0005,0.0007,0.0001,0.0003,0.0001,0.0001,0.0004,NA,0,0.0001,0.0001,0.0001,0,NA,0.0025,0.0001,0,0.0002,0.0001,0.0008,0.0003,0.0015,0.0016,0.0001,0.0007,0.0014,0.0007,NA,0.0003,0.0002,0.0004,0.0001,0.0016,0.0003,0,, 
 ,4,4,4,C0,508,FF-508,0.0006,NA,NA,0.0007,0.001,0.0001,NA,0.1328,0,0.0008,0.0001,0.0003,0,0.0001,0.0004,NA,0,0.0001,0.0001,0,0,NA,0.0067,0,0.0004,0.0002,0.0001,0.0007,0.0003,0.0013,0.0014,0,0.0006,0.0009,0.0007,NA,0.0003,0.0002,0.0003,0.0001,0.0013,0.0003,0,, 
 ,4,1,1,C1,509,FF-509,0.0016,NA,NA,NA,0.0021,0.0001,NA,NA,0,0.0013,0.0002,0.0002,0.0001,0.0003,0.0007,NA,0.0001,0.0002,0.0001,0.0001,0.0001,NA,0.0144,0.0001,0.001,0.0003,0.0003,0.0014,0.0007,0.0012,0.0037,0.0002,0.0017,0.0015,0.0013,NA,0.0008,0.0006,0.0007,0.0002,0,0.0006,0,, 
 ,4,2,2,C1,510,FF-510,0.0007,NA,NA,NA,0.0006,0,NA,0.1389,0.0002,0.0007,0.0001,0.0001,0,0.0001,0,NA,0.0001,0.0001,0,0,NA,NA,0.0055,0.0001,0.0005,0.0001,0.0001,0.0007,0.0003,0.0017,0.0016,0,0.001,0.0013,0.0007,NA,0.0005,0.0003,0.0004,0,0.0013,0.0003,0,, 
 ,4,3,3,C1,511,FF-511,0.001,NA,NA,0.0011,0.0015,0,NA,0.0454,0.0003,0.0015,0.0004,0.0002,0,0.0003,0.0006,NA,0.0003,0.0001,0,0,NA,NA,0.0029,0.0003,0.0007,0.0001,0.0003,0.001,0.0006,0.0021,0.0028,0,0.0009,0.0021,0.0015,NA,0.0006,0.0005,0.0005,0.0001,0.0016,0.0006,0,, 
 ,4,4,4,C1,512,FF-512,0.0011,NA,NA,0.0011,0.0017,0,NA,0.0015,0,0.0012,0.0004,0.0001,0,0.0003,0.0005,NA,0.0004,0.0001,0,0,NA,NA,0.008,0.0003,0.0006,0.0001,0.0003,0.001,0.0005,0.001,0.0025,0,0.0009,0.0013,0.0013,NA,0.0006,0.0005,0.0005,0.0001,0.0018,0.0006,0,, 
6/29/2023,30,1,9,C0,513,FF-513,0.0015,NA,NA,0.0014,0.002,0,NA,NA,0,0.0012,0.0004,0.0001,0.0005,0.0003,0.0006,NA,0,0.0001,0,0.0005,NA,NA,0.0101,0.0003,0.0007,0.0001,0.0003,0.0014,0.0006,0.0025,0.0026,0.0001,0.0014,0.0021,0.0013,NA,0.0008,0.0007,0.0006,0,0.0024,0.0008,0,, 
 ,30,2,10,C0,514,FF-514,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0.0006,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,0,0.0015,NA,0,NA,NA,0,NA,NA,, 
 ,30,3,11,C0,515,FF-515,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0.0009,0,NA,NA,NA,0.0012,0,0,NA,NA,0,NA,0,NA,NA,0,0,NA,0,NA,0,, 
 ,30,4,12,C0,516,FF-516,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,0.0139,0.0001,NA,0.0001,NA,0.0003,NA,0,0.0001,NA,NA,0.1257,0.0002,0,NA,NA,0.0012,0,0.0044,0.0054,0,0,0,0,NA,NA,0.0005,0,0,0,0.0005,NA,, 
 ,45,1,13,C0,517,FF-517,0.0012,NA,NA,NA,0.002,0.0001,NA,0.039,0,0.0011,0.0003,0.0001,0,0.0014,0.0005,NA,0.0003,0.0005,0,0,NA,NA,0.0008,0.0002,0.0003,0,0.0014,0.0014,0.0006,0.0011,0.0026,0.0001,0.0012,0.002,0.0013,NA,0.0007,0.0006,0.0008,0.0001,0,0.0007,0,, 
 ,45,2,14,C0,518,FF-518,0.0211,NA,0.0128,NA,0.0193,0.0004,NA,NA,0.0006,0.0095,0.0053,0.0004,0.0056,0.0038,0.006,NA,0.0071,0.0017,0,0.0056,NA,NA,0.0132,0.0024,0.0108,0,0.0038,0.0197,0.0079,0.0148,0.0318,0.0005,0.0184,0.0163,0.0112,NA,0.0137,0.0101,0.0095,0.0001,0.034,0.0129,0.0022,, 
 ,45,3,15,C0,519,FF-519,0.0016,NA,NA,NA,0.0022,0.0001,NA,NA,0,0.0008,0,0,0.0003,0.0007,0.0005,NA,0,0,0,0.0003,NA,NA,0.0207,0.0003,0.0006,NA,0.0007,0.0016,0.0006,0.0012,0.0022,0,0.0015,0.002,0.0009,NA,0.0008,0.0008,0.0007,0,0.0025,0.0009,0,, 
 ,45,4,16,C0,520,FF-520,0.0004,NA,NA,0.0006,0.0014,0.0002,NA,NA,0,0,0.0002,0.0003,0,0.0015,0,NA,0.0004,0.0006,0,0,NA,NA,0.005,0.0002,0.0002,0,0.0015,0.0006,0.0003,0.0013,0.0014,0,0.0006,0.0014,0,NA,0.0004,0,0.0005,0,0.0008,0.0004,0,, 
 ,30,1,9,C1,521,FF-521,0.0186,NA,NA,0.0206,0.0186,0.0002,NA,NA,0.0007,0.0101,0.0025,0.0003,0.0057,0.0039,0.0038,0.0004,0.0067,0.0006,0.0001,0.0057,0.0006,0.0001,0.0124,0.0029,0.005,0.0001,0.0039,0.0177,0.0083,0.0125,0.0352,0.0002,0.0159,0.026,0.0094,0.0071,0.0121,0.0085,0.0121,0,0.0345,0.0093,0.0008,, 
 ,30,2,10,C1,522,FF-522,0.0208,NA,NA,0.0234,0.0196,0.0003,NA,NA,0.0006,0.0125,0.0039,0,0.0071,0.0043,0.0052,0.0003,0.0086,0.0006,0.0001,0.0071,0.0003,0.0001,0.0138,0.0034,0.0058,0.0001,0.0043,0.0199,0.0097,0.0144,0.0399,0.0002,0.0179,0.0318,0.0136,0.0062,0.0136,0.0098,0.013,0.0001,0.0395,0.0109,0.0013,, 
 ,30,3,11,C1,523,FF-523,0.0195,NA,NA,0.0217,0.0186,0.0002,NA,NA,0.0003,0,0.0034,0,0.0078,0.003,0.0045,0,0.0075,0.0008,0.0001,0.0078,0.0002,NA,0.0146,0.0027,0.0056,0.0001,0.003,0.0187,0.0084,0.0114,0.0351,0.0004,0.0164,0.0269,0.0127,NA,0.0119,0.009,0.0122,0.0001,0.0369,0.0101,0.0008,, 
 ,30,4,12,C1,524,FF-524,0.019,NA,NA,NA,0.0199,0.0004,NA,NA,0,0,0.0049,0.0001,0.0086,0.0046,0.0053,0,0.0085,0.0012,0,0.0086,0.0002,NA,0.0124,0.0033,0.0058,0,0.0046,0.0192,0.0097,0.0005,0.0379,0.0005,0.0165,0.031,0.0173,NA,0.0129,0.0092,0.0125,0.0001,0.0357,0.0101,0.0017,, 
 ,45,1,13,C1,525,FF-525,0.0198,NA,NA,0.0229,0.0194,0.0006,NA,NA,0.0005,0.013,0.0048,0.0001,0.0062,0.004,0.0047,0,0.0092,0.001,0,0.0062,0.0002,NA,0.0224,0.0031,0.006,0,0.004,0.0191,0.009,0.0166,0.0369,NA,0.0171,0.0272,0.0145,NA,0.0138,0.0093,0.0111,NA,0.0367,0.0086,0.0024,, 
 ,45,2,14,C1,526,FF-526,0.0185,NA,NA,0,0.018,0.0004,NA,NA,0,0,0.0032,0,0.006,0.0021,0.0038,NA,0.0094,0.0007,0,0.006,0.0001,NA,0.012,0.0034,0.0057,0,0.0021,0.0181,0.0073,0.0001,0.0325,0,0.0159,0.0213,0.01,NA,0.0129,0.0089,0.0114,NA,0.0353,0.0074,0.0019,, 
 ,45,3,15,C1,527,FF-527,0.0189,NA,NA,0,0.0189,0.0006,NA,NA,0.0004,0.0132,0.0045,0,0.0069,0.0021,0.0049,0,0.0093,0.0007,0,0.0069,0.0001,NA,0.0181,0.003,0.0059,0,0.0021,0.019,0.0084,0.0142,0.0347,0,0.0163,0.0245,0.014,NA,0.0134,0.0092,0.0109,0,0.0363,0.0084,0.0023,, 
 ,45,4,16,C1,528,FF-528,0.019,NA,NA,0,0.0197,0.0006,NA,NA,0.0003,0.0148,0.0064,0.0001,0.0073,0.0024,0.0058,NA,0.01,0.001,0.0001,0.0073,0,NA,0.01,0.0035,0.006,0,0.0024,0.0195,0.0102,0.006,0.0388,0.0002,0.0171,0.0322,0.02,NA,0.0138,0.0093,0.0117,0,0.0375,0.0064,0.0025,, 
 ,15,1,5,C0,529,FF-529,0.0174,NA,0.0081,0.0197,0.0172,0.0001,NA,NA,0.0002,0.0028,0.0016,0.0001,0.0003,0.0036,0.0034,0,0.0038,0.0009,0,0.0003,0.0002,NA,0.0122,0.0026,0.005,0,0.0036,0.0164,0.0072,0.0123,0.025,0.0001,0.0144,0.0214,0.0013,NA,0.0106,0.0079,0.0115,0,0.0257,0.009,0,, 
 ,15,2,6,C0,530,FF-530,0.0172,NA,0.0067,0.0198,0.018,0.0001,NA,NA,0.0002,0.0026,0.0009,0,0.0002,0.004,0.003,NA,0.0017,0.001,0,0.0002,0.0001,0,0.0306,0.0016,0.0051,0,0.004,0.0157,0.007,0.0003,0.027,0.0001,0.015,0.0214,0.0015,NA,0.0104,0.0078,0.0119,0,0.0323,0.0089,0,, 
 ,15,3,7,C0,531,FF-531,0.0185,NA,0.019,0,0.019,0,NA,NA,0.0001,0.0029,0.0019,0.0001,0.0004,0.005,0.0037,0,0.0035,0,0,0.0004,0.0001,NA,0.0192,0.0026,0.0047,0,0.005,0.0179,0.0077,0.0128,0.029,0.0001,0.0157,0.0244,0.0016,NA,0.0109,0.0084,0.0119,0,0.034,0.0098,0.0001,, 
 ,15,4,8,C0,532,FF-532,0.0172,NA,0.0048,0.0195,0.0183,0,NA,NA,0,0,0.0022,0,0.0006,0.0047,0.0036,NA,0,0.0012,0,0.0006,0.0001,NA,0.0341,0.0029,0.0035,0,0.0047,0.0165,0.0073,0.0002,0.0268,0.0001,0.0145,0.0233,0.0049,NA,0.0105,0.008,0.0114,0,0.0333,0.0097,0.0001,, 
 ,15,1,5,C1,533,FF-533,0.0174,NA,NA,0.0199,0.0183,0,NA,NA,0,0,0.0015,0,0.0027,0.0047,0.0037,NA,0.0035,0.0011,0,0.0027,0.0001,NA,0.0216,0.0025,0.0048,NA,0.0047,0.0174,0.0069,0.0081,0.0322,0.0001,0.0151,0.0213,0.0091,NA,0.0108,0.0078,0.0121,0,0.0347,0.0092,0,, 
 ,15,2,6,C1,534,FF-534,0.018,NA,NA,0,0.0191,0.0001,NA,NA,0.0001,0.0089,0.0022,0,0.0038,0.0055,0.0043,0,0.0038,0.0021,0,0.0038,0.0001,NA,0.0016,0.0027,0.0055,NA,0.0055,0.0176,0.0073,0.0127,0.0328,0.0002,0.0154,0.0228,0.0125,NA,0.0109,0.008,0.0121,0.0001,0.036,0.0096,0.0001,, 
 ,15,3,7,C1,536,FF-536,0.0184,NA,NA,NA,0.0185,0,NA,NA,0,0.0086,0.0015,0,0.0057,0.006,0.0044,NA,0.0034,0.0018,0,0.0057,0.0001,0,0.0192,0.0026,0.0054,0,0.006,0.018,0.0082,0.0002,0.0358,0.0005,0.0157,0.0267,0.0093,NA,0.0113,0.0083,0.0123,0.0002,0.0362,0.0099,0,, 
 ,15,4,8,C1,537,FF-537,0.0188,NA,NA,0.0209,0.0196,0.0019,NA,NA,0.0013,0.0165,0.0077,0.0001,0.0048,0.0074,0.0053,NA,0.0141,0.0028,0.0015,0.0048,0.0001,NA,0.0209,0.008,0.006,0.0003,0.0074,0.0177,0.0096,0.0087,0.0359,0.0003,0.0154,0.0317,0.0201,NA,0.0133,0.009,0.0123,0.0002,0.029,0.0124,0.0054,, 
 ,4,1,1,C0,538,FF-538,0.0197,NA,0.0128,NA,0.0198,0.0007,NA,NA,0.0003,0.0081,0.0018,0.0001,0.0006,0.0078,0.0044,NA,0.003,0.0023,0.0015,0.0006,0,NA,0.019,0.0024,0.0048,0.0001,0.0078,0.0195,0.0087,0.0137,0.0274,0.0002,0.0168,0.0295,0.0069,NA,0.0113,0.0093,0.0132,0.0001,0,0.0101,0,, 
 ,4,2,2,C0,539,FF-539,0.0201,NA,0.015,NA,0.0184,0.0001,NA,NA,0.0002,0.0037,0.0013,0,0.0001,0.0073,0.0055,0,0.0017,0.0026,0.0006,0.0001,0,NA,0.0283,0.0016,0.005,0.0001,0.0073,0.0199,0.0077,0.0055,0.0274,0,0.0171,0.0283,0.0028,NA,0.0106,0.0087,0.0141,0,0.0367,0.0098,0,, 
 ,4,3,3,C0,540,FF-540,0.0192,NA,0.0121,NA,0.0168,0.0001,NA,NA,0.0001,0.0031,0.001,0.0001,0.0002,0.0067,0.0043,NA,0.0015,0.0018,0.0003,0.0002,0.0001,NA,0.018,0.0014,0.0045,0,0.0067,0.0181,0.0068,0.0107,0.0227,0.0001,0.0156,0.0249,0.0017,NA,0.0094,0.0079,0.0132,0,0.0372,0.0089,0,, 
 ,4,4,4,C0,541,FF-541,0.0199,NA,0.0179,0.0237,0.0175,0.0001,NA,NA,0,0,0.001,0,0.0001,0.0067,0,NA,0.0014,0.0022,0.0001,0.0001,0,NA,0.0154,0.0013,0.0048,NA,0.0067,0.0196,0.0071,0.0003,0.0255,0,0.0169,0.0263,0,NA,0.0095,0.0082,0.0134,0,0.0371,0.009,0,, 
 ,4,1,1,C1,542,FF-542,0.0177,NA,0,0,0.0187,0,NA,NA,0,0.0082,0.0013,0,0.0018,0.0067,0.0047,NA,0.0015,0.0022,0.0001,0.0018,0.0001,0,0.0143,0.0014,0.0052,NA,0.0067,0.0188,0.0075,0.0135,0.0353,0.0009,0.016,0.0257,0.0113,NA,0.0094,0.0078,0.0126,0.0004,0.0351,0.009,0,, 
 ,4,2,2,C1,543,FF-543,0.0156,NA,NA,0,0.0158,0,NA,NA,0,0,0.0009,0.0001,0.0017,0.0056,0.0034,NA,0.0011,0.0018,0,0.0017,0,NA,0.0164,0.001,0.0038,0,0.0056,0.0159,0.0064,0.0001,0.03,0.0007,0.0138,0.0213,0.008,NA,0.0075,0.0067,0.0105,0.0004,0.0312,0.0071,0,, 
 ,4,3,3,C1,544,FF-544,0.0111,NA,NA,0,0.0114,0,NA,NA,0,0.0039,0.0003,0.0001,0.0013,0.0028,0.0026,NA,0.0004,0.0012,0,0.0013,0.0001,NA,0.0198,0.0004,0.0029,NA,0.0028,0.011,0.004,0.0004,0.0201,0.0006,0.0093,0.0136,0.0047,NA,0.0052,0.0043,0.0071,0.0004,0.0212,0.0045,0,, 
 ,4,4,4,C1,545,FF-545,0.0194,NA,NA,0.0221,0.0197,0,NA,NA,0,0.0085,0.0014,0,0.0016,0.005,0.0044,0,0.0015,0.0017,0,0.0016,0,0,0.0171,0.0015,0.0052,0,0.005,0.0198,0.0079,0.0152,0.0369,0.0002,0.0161,0.0267,0.0118,NA,0.0101,0.0081,0.0132,0.0001,0.0386,0.0091,0,, 
6/30/2023,30,1,9,C0,546,FF-546,0.0187,NA,0.0047,0,0.0166,0.0003,NA,NA,0,0.0104,0.0035,0.0004,0.0044,0.0064,0.0054,NA,0.0081,0.0017,0,0.0044,0,NA,0.025,0.0047,0.005,NA,0.0064,0.0181,0.0077,0.0028,0.0312,0.0004,0.0153,0.0276,0.0122,NA,0.011,0.0079,0.013,0.0002,0.0341,0.0112,0.0011,, 
